coach_id,name,team,position_college,position_title,position_start,position_end
1421,Lorie Khalil,Towson,Arcadia,Head Women's Basketball Coach,NA,2014
1421,Lorie Khalil,Towson,Centenary,Head Women's Basketball Coach,2005,NA
1421,Lorie Khalil,Towson,Centenary,Assistant Coach,2003,2005
1422,Nick Boboshko,Towson,Towson,Assistant Coach / Director of Operations,2025,NA
1422,Nick Boboshko,Towson,Presbyterian College,Assistant Coach / Director of Operations,2024,2025
1422,Nick Boboshko,Towson,Ottawa University,Graduate Assistant,2023,2024
1422,Nick Boboshko,Towson,Towson,Student Intern / Practice Player,2021,2023
1423,Zenarae Antoine,Texas State,Texas State,Head Women's Basketball Coach,2011,NA
1423,Zenarae Antoine,Texas State,Arkansas,Assistant Coach/Recruiting Coordinator,2007,2011
1423,Zenarae Antoine,Texas State,Louisville,Assistant Coach/Recruiting Coordinator,2003,2007
1423,Zenarae Antoine,Texas State,Ohio University,Assistant Coach,2001,2003
1423,Zenarae Antoine,Texas State,College of Charleston,Assistant Coach,2000,2001
1423,Zenarae Antoine,Texas State,Ohio University,Graduate Assistant,1999,2000
1424,Jericka Jenkins,Texas State,Texas State,Assistant Coach/Recruiting Coordinator,2020,NA
1424,Jericka Jenkins,Texas State,Texas State,Assistant Coach,2020,2023
1424,Jericka Jenkins,Texas State,Texas State,Graduate Assistant/Video Coordinator,2018,2020
1424,Jericka Jenkins,Texas State,Ranger College,Assistant Coach,NA,2018
1425,Paige Love,Texas State,Texas State,Assistant Coach/Recruiting Coordinator,2022,NA
1425,Paige Love,Texas State,UNC Asheville,Assistant Coach,2020,2022
1425,Paige Love,Texas State,Texas State,Assistant Coach,2018,2020
1425,Paige Love,Texas State,Texas State,Graduate Assistant,2016,2018
1426,Barbara Farris,Texas State,Texas State,Assistant Coach,2025,NA
1426,Barbara Farris,Texas State,Southern Miss,Assistant Head Coach,2023,2025
1426,Barbara Farris,Texas State,Stetson,Assistant Coach,2020,2023
1426,Barbara Farris,Texas State,John Curtis Christian School,Head Coach,2010,2020
1426,Barbara Farris,Texas State,New York Liberty,Assistant Coach,2018,2019
1426,Barbara Farris,Texas State,WNBA,Player Liaison to National Basketball Retired Players Association,2016,2017
1426,Barbara Farris,Texas State,New York Liberty,Assistant Coach,2012,2014
1427,Octavia Barnes,Texas State,Texas State,Assistant Coach,NA,NA
1428,Abigail Whitling,Texas State,Texas State,Assistant Athletic Director - Women's Basketball Operations,2010,NA
1428,Abigail Whitling,Texas State,Texas,Graduate Assistant,2010,2010
1428,Abigail Whitling,Texas State,North Carolina,Student Manager,2007,2010
1429,Bria Bethea,Texas State,Texas State,Graduate Assistant,NA,NA
1430,Erica Leak,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Head Women's Basketball Coach,NA,NA
1430,Erica Leak,Arkansas-Pine Bluff,West Memphis High School,Head Coach,2019,2023
1430,Erica Leak,Arkansas-Pine Bluff,Forest City High School,Head Coach,NA,2019
1431,Xavier Johnson,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Associate Head Coach,NA,NA
1431,Xavier Johnson,Arkansas-Pine Bluff,California State Bakersfield,Associate Head Coach,2014,NA
1431,Xavier Johnson,Arkansas-Pine Bluff,California State Bakersfield,Assistant Coach,2013,2014
1431,Xavier Johnson,Arkansas-Pine Bluff,Mississippi,Graduate Assistant,2001,2003
1432,Roderick Woods,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Assistant Women's Basketball Coach,2024,NA
1432,Roderick Woods,Arkansas-Pine Bluff,Florida Memorial University,Interim Head Coach,2024,2024
1432,Roderick Woods,Arkansas-Pine Bluff,Barry University,Assistant Coach,2022,2023
1432,Roderick Woods,Arkansas-Pine Bluff,East Mississippi CC,Assistant Coach,2021,2022
1432,Roderick Woods,Arkansas-Pine Bluff,Mississippi Valley State University,Assistant Coach,2018,2021
1432,Roderick Woods,Arkansas-Pine Bluff,South Carolina State University,Assistant Coach,2015,2018
1432,Roderick Woods,Arkansas-Pine Bluff,Clinton College,Head Women's Basketball Coach/Athletics Director,2003,2015
1432,Roderick Woods,Arkansas-Pine Bluff,Lamar High School,Assistant Boys' Basketball Coach,1999,2000
1432,Roderick Woods,Arkansas-Pine Bluff,Eastern Kentucky University,Volunteer Assistant Men's Basketball Coach,1996,1997
1433,Daniel Bandy,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Director of Player Development,NA,NA
1434,Simone Johnson,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Graduate Assistant,NA,NA
1435,Tony Kemper,Central Arkansas,Central Arkansas,Head Women's Basketball Coach,2023,NA
1435,Tony Kemper,Central Arkansas,Marshall,Head Women's Basketball Coach,2017,2023
1435,Tony Kemper,Central Arkansas,Central Arkansas,"Assistant Coach, Women's Basketball",2011,2017
1435,Tony Kemper,Central Arkansas,Central Arkansas,"Assistant Coach, Men's Basketball",2007,2011
1435,Tony Kemper,Central Arkansas,Hutchinson Community College,Assistant Coach,NA,2007
1435,Tony Kemper,Central Arkansas,Quivira Heights High School,Head Coach,2003,2004
1435,Tony Kemper,Central Arkansas,Hill City High School,Assistant Coach,2002,2003
1436,Kaitlynn Pacholke,Central Arkansas,Central Arkansas,Assistant Women's Basketball Coach,2023,NA
1436,Kaitlynn Pacholke,Central Arkansas,Southern Mississippi,Assistant Coach,2021,2023
1436,Kaitlynn Pacholke,Central Arkansas,Evansville,Assistant Coach,2017,2021
1436,Kaitlynn Pacholke,Central Arkansas,Florida,Graduate Assistant,2015,2017
1437,Hailey Estes,Central Arkansas,Central Arkansas,Assistant Women's Basketball Coach,2023,NA
1437,Hailey Estes,Central Arkansas,Henderson State University,Graduate Assistant,2021,2023
1437,Hailey Estes,Central Arkansas,NA,AAU and High School Soccer Coach,2020,2021
1438,Jewel Smalls,Central Arkansas,Central Arkansas,Assistant Women's Basketball Coach,2025,NA
1438,Jewel Smalls,Central Arkansas,McEachern High School,"Coach, Math Teacher, Special Education Teacher",2024,2025
1438,Jewel Smalls,Central Arkansas,Murray State,Assistant Coach,2023,2024
1439,Jennifer Gross,UC Davis,UC Davis,Head Coach,2010,NA
1439,Jennifer Gross,UC Davis,UC Davis,Associate Head Coach,2004,2010
1439,Jennifer Gross,UC Davis,UC Davis,Assistant Coach,2004,2010
1440,Joe Teramoto,UC Davis,UC Davis,Associate Head Coach,2024,NA
1440,Joe Teramoto,UC Davis,UC Davis,Assistant Coach,2006,2024
1440,Joe Teramoto,UC Davis,Saint Mary's,Assistant Coach,2003,2006
1440,Joe Teramoto,UC Davis,San Luis Obispo HS,Varsity Basketball Coach,2002,2005
1440,Joe Teramoto,UC Davis,Junior High,Basketball Coach,1999,2002
1441,Matt Klemin,UC Davis,UC Davis,Assistant Coach,2011,NA
1441,Matt Klemin,UC Davis,Cal Baptist University,Assistant Coach,2009,2011
1441,Matt Klemin,UC Davis,Azusa Pacific,Assistant Coach,2008,2009
1441,Matt Klemin,UC Davis,Vanguard University,Assistant Coach,2006,2008
1441,Matt Klemin,UC Davis,Cal Poly,Assistant Coach and Director of Basketball Operations,2004,2006
1441,Matt Klemin,UC Davis,San Luis Obispo HS,Assistant Varsity Coach and Junior Varsity Head Coach,NA,2004
1442,Vicki Baugh,UC Davis,UC Davis,Assistant Coach,2023,NA
1443,Mia Gallo,UC Davis,UC Davis,Assistant Coach/Director of Basketball Operations,2024,NA
1443,Mia Gallo,UC Davis,Rice,Video Coordinator,2022,2024
1443,Mia Gallo,UC Davis,Southern Miss,Graduate Assistant Coach,2021,2022
1443,Mia Gallo,UC Davis,Boise State,Graduate Assistant Coach,2019,2021
1444,Dejza James,UC Davis,UC Davis,Assistant Coach/Video Coordinator,NA,NA
1445,Therese Cardinet,UC Davis,UC Davis,Administrative Assistant,2007,NA
1445,Therese Cardinet,UC Davis,UC Davis,"Head Coach, Junior Varsity Basketball",NA,NA
1446,Tamara Inoue,UC Irvine,UC Irvine,Head Women's Basketball Coach,2016,NA
1446,Tamara Inoue,UC Irvine,New Mexico State,Associate Head Coach,2014,2016
1446,Tamara Inoue,UC Irvine,New Mexico State,Assistant Coach,2011,2014
1446,Tamara Inoue,UC Irvine,Santa Clara,Assistant Coach,2008,2011
1446,Tamara Inoue,UC Irvine,Nunawading Spectres,Head Coach,2006,2007
1446,Tamara Inoue,UC Irvine,Knox Raiders,Head Coach,2007,2008
1446,Tamara Inoue,UC Irvine,Melbourne Roos,Assistant Coach,2002,2008
1447,Cecilia Russell-Nava,UC Irvine,UC Irvine,Associate Head Coach,2020,NA
1447,Cecilia Russell-Nava,UC Irvine,UC Irvine,Assistant Coach,2016,2020
1447,Cecilia Russell-Nava,UC Irvine,New Mexico State,Assistant Coach,2014,2016
1447,Cecilia Russell-Nava,UC Irvine,San Jose State,Assistant Coach,2011,2014
1447,Cecilia Russell-Nava,UC Irvine,New Mexico State,Assistant Coach,2008,2011
1447,Cecilia Russell-Nava,UC Irvine,New Mexico State,Graduate Assistant Coach,2007,2008
1448,Derek Wynn,UC Irvine,UC Irvine,Assistant Coach,2022,NA
1448,Derek Wynn,UC Irvine,University of Washington,Associate Head Coach,2018,2022
1448,Derek Wynn,UC Irvine,Long Beach State,Associate Head Coach,2014,2017
1448,Derek Wynn,UC Irvine,Long Beach State,Assistant Coach,2009,2014
1448,Derek Wynn,UC Irvine,USC,Assistant Coach,2004,2009
1448,Derek Wynn,UC Irvine,Pepperdine,Assistant Coach,2000,2004
1448,Derek Wynn,UC Irvine,Upland High School,Assistant Boys' Basketball Coach,1994,2000
1449,Tyler Ellis,UC Irvine,UC Irvine,Assistant Coach,2022,NA
1449,Tyler Ellis,UC Irvine,UC Irvine,Director of Women's Basketball Operations,2019,2022
1450,Lauren Saiki,UC Irvine,UC Irvine,Assistant Coach,2025,NA
1450,Lauren Saiki,UC Irvine,Tyne Metropolitan,"Head Coach, U18 Men's College Basketball",2024,2025
1450,Lauren Saiki,UC Irvine,Cardiff Met Archers,"Head Coach, U18 Women's Basketball",2021,2023
1450,Lauren Saiki,UC Irvine,Aliso Niguel High School,"Assistant Coach, Girls' Varsity Basketball",NA,NA
1451,Brad Langston,UC Riverside,UC Riverside,Head Women's Basketball Coach,2023,NA
1451,Brad Langston,UC Riverside,UC Riverside,Assistant Coach,2020,2023
1451,Brad Langston,UC Riverside,Grand Canyon,Assistant Coach,NA,2020
1451,Brad Langston,UC Riverside,Hawai'i,Assistant Coach,NA,NA
1451,Brad Langston,UC Riverside,West Campus High School,Assistant Coach,NA,NA
1452,Natasha Smith,UC Riverside,UC Riverside,Associate Head Coach,2024,NA
1452,Natasha Smith,UC Riverside,San Francisco State,Head Women's Basketball Coach,2018,2024
1452,Natasha Smith,UC Riverside,University of San Francisco,Top Assistant Women's Basketball Coach,2016,2018
1452,Natasha Smith,UC Riverside,Southern Oregon University,Assistant Women's Basketball Coach/Recruiting Coordinator,2015,2016
1452,Natasha Smith,UC Riverside,Cal State-Dominguez Hills,Assistant Women's Basketball Coach,2013,2015
1452,Natasha Smith,UC Riverside,Chico State,Assistant Women's Basketball Coach,2012,2013
1453,Jewelyn Huth,UC Riverside,UC Riverside,Assistant Coach,NA,NA
1454,Najé Murray,UC Riverside,UC Riverside,Assistant Coach,2024,NA
1454,Najé Murray,UC Riverside,San Diego State,Assistant Coach,NA,2024
1455,Renee Jimenez,UC Santa Barbara,UC Santa Barbara,Head Women's Basketball Coach,2024,NA
1455,Renee Jimenez,UC Santa Barbara,Cal State San Marcos,Head Women's Basketball Coach,2015,2024
1455,Renee Jimenez,UC Santa Barbara,Cal State San Bernardino,Head Women's Basketball Coach,2013,2015
1455,Renee Jimenez,UC Santa Barbara,Cal State Monterey Bay,Head Women's Basketball Coach,2008,2013
1455,Renee Jimenez,UC Santa Barbara,San Diego State,Assistant Coach,2005,2008
1455,Renee Jimenez,UC Santa Barbara,Stanford,Video Coordinator,2004,2005
1456,Chelsea Carlisle,UC Santa Barbara,UC Santa Barbara,Assistant Coach,2024,NA
1456,Chelsea Carlisle,UC Santa Barbara,UC San Diego,Associate Head Coach,2016,2024
1456,Chelsea Carlisle,UC Santa Barbara,UC San Diego,Assistant Coach,2012,2016
1457,Dario Frias,UC Santa Barbara,UC Santa Barbara,Assistant Coach,2023,NA
1457,Dario Frias,UC Santa Barbara,Cal State San Marcos,Assistant Coach,2014,2023
1457,Dario Frias,UC Santa Barbara,Cal State San Bernardino,Assistant Coach/Director of Camps and Clinics,2013,2014
1457,Dario Frias,UC Santa Barbara,La Verne,Assistant Coach,2012,2013
1457,Dario Frias,UC Santa Barbara,West Coast Premier Basketball Academy,Coach,2008,2012
1457,Dario Frias,UC Santa Barbara,Jurupa Valley High School,Varsity Head Coach,2006,2012
1458,Tina Samaniego,UC Santa Barbara,UC Santa Barbara,Assistant Coach,NA,NA
1459,Kelsey Forrester,UC Santa Barbara,UC Santa Barbara,Assistant Coach/Director of Basketball Operations,2024,NA
1459,Kelsey Forrester,UC Santa Barbara,UC San Diego,Director of Basketball Operations/Video Coordinator,2023,2024
1460,Robyn Scherr,Evansville,Evansville,Head Women's Basketball Coach,2021,NA
1460,Robyn Scherr,Evansville,Florida International University,Assistant Coach,2020,2021
1460,Robyn Scherr,Evansville,Davidson College,Assistant Coach,2017,2020
1460,Robyn Scherr,Evansville,Davenport University,Head Women's Basketball Coach,2013,2017
1460,Robyn Scherr,Evansville,Roosevelt University,Head Women's Basketball Coach,2006,2013
1460,Robyn Scherr,Evansville,University of Michigan,"Administrative Assistant, Women's Basketball",2005,2006
1461,Sarah Solinsky,Evansville,Evansville,Deputy Athletics Director for Internal Operations/SWA & Women's Basketball General Manager,2023,NA
1461,Sarah Solinsky,Evansville,Evansville,Associate Athletics Director/Senior Woman Administrator,2003,2023
1461,Sarah Solinsky,Evansville,Evansville,Associate Athletics Director,2002,2003
1461,Sarah Solinsky,Evansville,Evansville,Assistant Athletics Director for Business and Event Management,1997,2002
1461,Sarah Solinsky,Evansville,Sacred Heart,Athletics Business Manager,1995,1997
1462,Imani Gordon,Evansville,Evansville,Assistant Women's Basketball Coach,NA,NA
1462,Imani Gordon,Evansville,Northern Illinois,Assistant Coach/Defensive Coordinator,2023,NA
1462,Imani Gordon,Evansville,Notre Dame College,Head Women's Basketball Coach,2020,2023
1462,Imani Gordon,Evansville,Notre Dame College,Recruiting Coordinator/Player Personnel Director,2017,2020
1462,Imani Gordon,Evansville,Cleveland State,Graduate Assistant Coach,2015,2017
1463,Anna Newman,Evansville,Evansville,Assistant Women's Basketball Coach,2024,NA
1463,Anna Newman,Evansville,MADE Hoops,Events and Operations Coordinator,2023,2024
1464,Tyler McCormick,Evansville,Evansville,Assistant Women's Basketball Coach,2024,NA
1464,Tyler McCormick,Evansville,Pittsburg State,Assistant Men's Basketball Coach,2022,2024
1464,Tyler McCormick,Evansville,Missouri Southern State,Student Assistant Men's Basketball Coach,2019,2022
1465,Molly Davis,Evansville,Evansville,Women's Basketball Graduate Assistant,NA,NA
1466,Ashleen Bracey,Illinois-Chicago,Illinois-Chicago,Head Women's Basketball Coach,2022,NA
1466,Ashleen Bracey,Illinois-Chicago,Missouri,Assistant Coach,2016,2022
1466,Ashleen Bracey,Illinois-Chicago,UAB,Recruiting Coordinator/Assistant Coach,2012,2015
1466,Ashleen Bracey,Illinois-Chicago,Ball State,Assistant Coach,NA,NA
1466,Ashleen Bracey,Illinois-Chicago,Eureka College,Assistant Coach,NA,NA
1467,Caprice Smith,Illinois-Chicago,Illinois-Chicago,Assistant Coach,2022,NA
1467,Caprice Smith,Illinois-Chicago,DePaul,Video Coordinator,2020,2022
1467,Caprice Smith,Illinois-Chicago,Montini High School,Assistant Coach,2009,2020
1468,Remy Lory,Illinois-Chicago,Illinois-Chicago,Assistant Coach,2023,NA
1468,Remy Lory,Illinois-Chicago,Illinois-Chicago,Director of Scouting,2022,2023
1468,Remy Lory,Illinois-Chicago,Central Methodist,Associate Head Coach,2017,2022
1468,Remy Lory,Illinois-Chicago,Arizona Western College,Assistant Coach,NA,2017
1469,John McCray,Illinois-Chicago,Illinois-Chicago,Assistant Coach,2024,NA
1469,John McCray,Illinois-Chicago,Northern Kentucky,Assistant Coach,2023,2024
1469,John McCray,Illinois-Chicago,Holy Cross,Assistant Coach,2020,2023
1469,John McCray,Illinois-Chicago,Florida,Assistant Coach,2017,2020
1469,John McCray,Illinois-Chicago,Chattanooga,Assistant Coach/Recruiting Coordinator,NA,2017
1469,John McCray,Illinois-Chicago,Veritas Academy,Athletics Director/Head Varsity Girls Basketball Coach/Associate Varsity Boys Basketball Head Coach,NA,NA
1469,John McCray,Illinois-Chicago,Ohio State,Video Assistant,NA,NA
1469,John McCray,Illinois-Chicago,Saint Joseph's,Graduate Assistant,NA,NA
1470,Kara Rawls,Illinois-Chicago,Illinois-Chicago,Assistant Coach,2024,NA
1470,Kara Rawls,Illinois-Chicago,UAB,Assistant Coach,2022,2024
1470,Kara Rawls,Illinois-Chicago,UAB,Director of Operations,2020,2022
1470,Kara Rawls,Illinois-Chicago,Middle Georgia State University,Assistant Coach,2018,2020
1470,Kara Rawls,Illinois-Chicago,Huntingdon College,Assistant Coach,2018,2019
1471,Aaliyah Patty,Illinois-Chicago,Illinois-Chicago,Director of Player Personnel,2024,NA
1472,Paige Pender,Illinois-Chicago,Illinois-Chicago,Director of Basketball Operations,NA,NA
1473,Jhasmin Player,Incarnate Word,Incarnate Word,Head Women's Basketball Coach,2025,NA
1473,Jhasmin Player,Incarnate Word,Oklahoma State,Associate Head Coach,2022,2025
1473,Jhasmin Player,Incarnate Word,SMU,Assistant Coach,2021,2022
1473,Jhasmin Player,Incarnate Word,Kansas,Assistant Coach,2019,2021
1473,Jhasmin Player,Incarnate Word,Loyola Marymount,Assistant Coach,2018,2019
1473,Jhasmin Player,Incarnate Word,Maine,Assistant Coach,2016,2018
1473,Jhasmin Player,Incarnate Word,Maine,Assistant Coach,2011,2013
1474,Kelsey Johnson,Incarnate Word,Incarnate Word,Associate Head Women's Basketball Coach,NA,NA
1474,Kelsey Johnson,Incarnate Word,Saint Louis University,Recruiting Coordinator/Assistant Coach,2023,2024
1474,Kelsey Johnson,Incarnate Word,Southeast Missouri State University,Assistant Coach,2022,2023
1474,Kelsey Johnson,Incarnate Word,University of Mississippi,Graduate Assistant,2021,2022
1474,Kelsey Johnson,Incarnate Word,UT Martin,Graduate Assistant,2019,2021
1475,Amber Cunningham,Incarnate Word,Incarnate Word,Assistant Women's Basketball Coach,2019,NA
1475,Amber Cunningham,Incarnate Word,Alamo City Aztecs,Assistant Coach,2018,2019
1475,Amber Cunningham,Incarnate Word,University of Louisiana Monroe,Recruiting Coordinator,2014,2017
1475,Amber Cunningham,Incarnate Word,Rice,Video Coordinator,2013,2014
1475,Amber Cunningham,Incarnate Word,Fairfax High School,Assistant Coach,2012,2013
1476,Danielle Sanderlin,Incarnate Word,Incarnate Word,Assistant Women's Basketball Coach,NA,NA
1477,Scotty Fletcher,Louisiana Monroe,Louisiana Monroe,Head Women's Basketball Coach,2025,NA
1477,Scotty Fletcher,Louisiana Monroe,Pearl River,Head Men's Basketball Coach,2015,2025
1477,Scotty Fletcher,Louisiana Monroe,William Carey,Assistant Men's Basketball Coach,2011,2015
1477,Scotty Fletcher,Louisiana Monroe,Jacksonville State,Assistant Men's Basketball Coach,2009,2011
1477,Scotty Fletcher,Louisiana Monroe,William Carey,Assistant Men's Basketball Coach,2008,2009
1477,Scotty Fletcher,Louisiana Monroe,Ole Miss,Graduate Assistant Men's Basketball Coach,2007,2008
